,target_user_id,twitter_handle,fib_index,total_reshares,Source,Type,Domain,Rating,Score,Country,Language,followers
155,1202282198793117696,Trend_Politics,NaN,NaN,https://twitter.com/Trend_Politics,TWITTER,trendingpolitics.com,N,39.5,US,en,3213.0
156,1204828671896379397,UpNorthNewsWI,NaN,NaN,https://twitter.com/upnorthnewswi,TWITTER,upnorthnewswi.com,N,57.0,US,en,5097.0
157,1205125431948537858,headBONDmeLWJ,16.0,5246.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93447.0
158,1205501409971580928,americanoreport,NaN,NaN,https://twitter.com/americanoreport,TWITTER,theamericanonews.com,N,57.0,US,en,3001.0
159,1207325984296493056,Virginia_Works,NaN,NaN,https://twitter.com/Virginia_Works,TWITTER,virginiaworks.org,N,39.5,US,en,4.0
160,1209936918,OANN,105.0,52085.0,https://www.twitter.com/oann,TWITTER,oann.com,N,25.0,US,en,2085799.0
161,1211433900427202561,patgill69033215,12.0,470.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31528.0
162,1211816467844354049,EZ2p8,16.0,614.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17935.0
163,1212492798806482945,GlockfordFiles,31.0,4334.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71264.0
164,1212728697431572480,jackson66368924,17.0,949.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29671.0
165,1212806053907185664,TheLeoTerrell,38.0,10790.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1966069.0
166,1214911363971190784,TheKeystone,NaN,NaN,https://twitter.com/thekeystone,TWITTER,keystonenewsroom.com,N,57.0,US,en,4955.0
167,1214914228714430465,GanderNewsroom,NaN,NaN,https://twitter.com/GanderNewsroom,TWITTER,gandernewsroom.com,N,57.0,US,en,5237.0
168,1214915432043483142,CardinalAndPine,NaN,NaN,https://twitter.com/cardinalandpine,TWITTER,cardinalpine.com,N,57.0,US,en,6807.0
169,121532017,stella_immanuel,19.0,12147.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,252066.0
170,1216793092134723586,JustTheNews,48.0,29037.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175510.0
171,1222939896349970432,revistaoeste,42.0,21615.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1249681.0
172,1223375375444525057,ShellbackProud,15.0,553.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13479.0
173,1227773808033116161,thelibertyloft,NaN,NaN,https://twitter.com/thelibertyloft,TWITTER,thelibertyloft.com,N,17.5,US,en,1075.0
174,1228018942444101632,YakToraNW,13.0,401.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1960.0
175,1230120490498494466,BakarecPolitika,16.0,1047.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2817.0
176,1233051272,JosephWulfsohn,14.0,2880.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9851.0
177,1234862609758900224,PatFish62304572,15.0,455.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4897.0
178,1238747729582407680,qikong_,13.0,371.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2107.0
179,1239369126658760704,jenmong23,32.0,14807.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68820.0
180,123975474,jonrappoport,NaN,NaN,https://www.twitter.com/jonrappoport,TWITTER,nomorefakenews.com,N,17.5,US,en,81491.0
181,1240130573026418688,MeganJia8,18.0,3755.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5451.0
182,1242047101518913537,MartinMeinung,14.0,849.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10139.0
183,1242534200634478593,RealPNavarro,11.0,1236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,251746.0
184,1244303888850857985,PBeatap,11.0,584.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5777.0
185,1244748518117474305,ChanceGardi,14.0,1804.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6884.0
186,1245497034565615616,SikhForTruth,23.0,3032.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67716.0
187,1246619413987471360,thelatribune,NaN,NaN,https://twitter.com/thelatribune,TWITTER,thelosangelestribune.com,N,52.0,US,en,53.0
188,1247535087886823427,CRBeyond,NaN,NaN,https://twitter.com/CRBeyond,TWITTER,consciousreminder.com,N,42.0,US,en,44.0
189,1247777337329901575,WayVLand_TH,14.0,644.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15735.0
190,125128723,RaheemKassam,58.0,11493.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,469420.0
191,1251638956359385089,DrJudyAMikovits,25.0,4908.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,217310.0
192,1251900966770794498,AuronMacintyre,11.0,885.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,149888.0
193,12524522,mercola,NaN,NaN,https://twitter.com/mercola,TWITTER,mercola.com,N,25.0,US,en,415045.0
194,1252771923450138625,caogenxiaogex,26.0,3501.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38159.0
195,1254748893453053952,YiboW_MTJJ_KR,15.0,586.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5183.0
196,1254822389981970435,freedomfirstnet,NaN,NaN,https://twitter.com/freedomfirstnet,TWITTER,freedomfirstnetwork.com,N,12.5,US,en,11065.0
197,1254966384771162112,CarolineLessar8,17.0,1085.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21709.0
198,1255176009764294656,Covid19Critical,12.0,364.0,https://twitter.com/Covid19Critical,TWITTER,covid19criticalcare.com,N,17.5,US,en,237316.0
199,1255846602897588224,Iowa_1776,13.0,353.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53084.0
200,1256287772144332800,SheldonRothMD1,41.0,7705.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86587.0
201,1256921941933535232,PanData19,NaN,NaN,https://twitter.com/PanData19/,TWITTER,pandata.org,N,40.0,US,en,53133.0
202,1257326901724540928,lxnthaifans,11.0,307.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4681.0
203,1257667158,chiproytx,13.0,5947.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,327767.0
204,1258102233205481473,theraginpatriot,20.0,1719.0,https://twitter.com/theraginpatriot,TWITTER,theragingpatriot.org,N,34.5,US,en,7608.0
205,1260956142269652997,gho14913630,16.0,1429.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19618.0
206,1262182550656757768,NaturallyFTW,13.0,15652.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,166356.0
207,1262840135659503619,HIT_Evidence,NaN,NaN,https://twitter.com/HIT_Evidence,TWITTER,hereistheevidence.com,N,7.5,US,en,1999.0
208,1263221313180700674,SeanTho98192182,15.0,952.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5155.0
209,1263535557503848450,Eloise93833941,11.0,436.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13653.0
210,1264277600089694208,BounPrem_TH_OFC,18.0,4137.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74266.0
211,1264680484459724802,TheEXECUTlONER_,32.0,9579.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89587.0
212,1265323694173413378,RespectNH,NaN,NaN,https://twitter.com/RespectNH,TWITTER,respectnh.com,N,52.0,US,en,29.0
213,1265602451287109634,jenocutest,11.0,1589.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82683.0
214,1266214069008084993,rickoshimizu,15.0,649.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11695.0
215,1267121558067326977,Dover63A,37.0,11870.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12769.0
216,1267213298384150529,nickveniamin,16.0,1248.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78705.0
217,1267984619368075270,pcisbs1,13.0,465.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12791.0
218,1268382058432221186,CovidAnalysis,NaN,NaN,https://twitter.com/CovidAnalysis,TWITTER,c19early.com,N,39.5,US,en,9231.0
219,1269362727216168964,DrCraigRoberts,NaN,NaN,https://twitter.com/drcraigroberts,TWITTER,paulcraigroberts.org,N,12.5,US,en,4127.0
220,1271347094360428544,DreaHumphrey,21.0,1720.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63849.0
221,1271520510862598144,CannConActual,24.0,32427.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54953.0
222,1272056212217933824,yongsununiverse,13.0,1108.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15584.0
223,1273076653057589249,Allenma15086871,14.0,499.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28142.0
224,1274274681281892352,VSainement,14.0,9744.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73357.0
225,1274618051711778816,YingJie22739040,14.0,1032.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22470.0
226,1275093660804222977,AriseOhio,NaN,NaN,https://twitter.com/AriseOhio,TWITTER,ariseohio.com,N,39.5,US,en,13.0
227,1275528060209676288,BOB 65320.00,12.0,460.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17813.0
228,1279354572,kellybroganmd,NaN,NaN,https://twitter.com/KellyBroganMD,TWITTER,kellybroganmd.com,N,12.5,US,en,19399.0
229,1280883036213706763,BobMalandrin,54.0,20446.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9230.0
230,1283082665227321344,TexasFBA4Ever,15.0,700.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3176.0
231,1283500466022875137,davidjsorensen,NaN,NaN,https://x.com/davidjsorensen?s=20,TWITTER,stopworldcontrol.com,N,20.0,US,en,4627.0
232,1283876924545282054,tolgaozcelkk90,20.0,2488.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74616.0
233,1284319827247591425,NXXGallery,15.0,5428.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24875.0
234,1284584906857877506,thehealthguy,NaN,NaN,https://twitter.com/thehealthguy,TWITTER,naturalhealth365.com,N,7.5,US,en,11.0
235,1285653600329510914,patriotproj,NaN,NaN,https://twitter.com/patriotproj,TWITTER,patriotproject.com,N,44.5,US,en,581.0
236,1287098672132567046,mikerreports,18.0,1359.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17091.0
237,128776689,SaiKate108,12.0,12300.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45005.0
238,1288319695658135552,realstewpeters,33.0,61303.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,549156.0
239,1288710442974502913,ConradsonJordan,29.0,4629.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25659.0
240,1289317799181991937,TheVAStar,NaN,NaN,https://twitter.com/TheVAStar,TWITTER,theconnecticutstar.com,N,40.0,US,en,883.0
241,129019194,TruNews,NaN,NaN,https://www.twitter.com/trunews,TWITTER,trunews.com,N,20.0,US,en,63634.0
242,1293905531065647116,Rational_Ground,NaN,NaN,https://twitter.com/rational_ground,TWITTER,rationalground.com,N,30.0,US,en,15544.0
243,1295405245011460096,MayadeenEnglish,NaN,NaN,https://twitter.com/MayadeenEnglish,TWITTER,english.almayadeen.net,N,30.0,US,en,49472.0
244,129571843,RealKyleMorris,33.0,6213.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120181.0
245,1296841654192807936,LeFACTEUR10,13.0,745.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20620.0
246,1297154054,herbhealthhappy,NaN,NaN,https://twitter.com/herbhealthhappy?lang=en,TWITTER,herbshealthhappiness.com,N,22.5,US,en,2287.0
247,130003441,simonateba,20.0,17254.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,623393.0
248,1306938412042260485,Scottnotonemor1,11.0,629.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5728.0
249,1307316299467567106,ClimateThere,14.0,1364.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28840.0
250,1308812956386369541,threerights1,16.0,1481.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18469.0
251,1308861445854158850,LarsBern2,15.0,1195.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7453.0
252,1309182345103069184,yiidream,23.0,7057.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8817.0
253,1310402802,doiekunkun,22.0,3432.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3458.0
254,1311016569967796224,standup_fl,NaN,NaN,https://twitter.com/standup_fl,TWITTER,standupflorida.org,N,39.5,US,en,5.0
255,1311728234053079040,SF9__Unofficial,11.0,1651.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27864.0
256,131249283,GatestoneInst,15.0,958.0,https://www.twitter.com/GatestoneInst,TWITTER,gatestoneinstitute.org,N,57.0,US,en,37009.0
257,1312891069982441473,Whyohyme1,16.0,614.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16817.0
258,131294264,SteveRotter,NaN,NaN,https://x.com/SteveRotter?s=20,TWITTER,steverotter.com,N,7.5,US,en,97.0
259,1313128625680592896,DrLiMengYAN1,22.0,4890.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181657.0
260,1313157619645919232,DoctorTurtleboy,24.0,3415.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52496.0
261,1313536464022646786,WarClandestine,13.0,29667.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,461207.0
262,1313704497089253377,BonsensOrg,11.0,834.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57899.0
263,1313910480809926656,45Angelheart,12.0,392.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34413.0
264,1314015213952200704,drgerryF,13.0,643.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17029.0
265,1314769989203709954,lunaestreIIad0s,11.0,2822.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52774.0
266,131546062,SenRickScott,25.0,3393.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,453488.0
267,1316512549932859392,ColoradoHerald,NaN,NaN,https://twitter.com/ColoradoHerald,TWITTER,thecoloradoherald.com,N,7.5,US,en,220.0
268,1317304122,RenzTom,27.0,10160.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,188228.0
269,1317473581476052993,S1lzF6u0WSo0BzD,60.0,10029.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12587.0
270,1318149959259049984,YIZHANForeverTH,22.0,1205.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6989.0
271,1318263321745907713,its_the_Dr,26.0,27166.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151179.0
272,1318340490304126980,MachadoDarlon,25.0,26181.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43405.0
273,1318369957470588928,WuYuHengTH,11.0,283.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11994.0
274,1321227185852719104,MillionsAgainst,NaN,NaN,https://twitter.com/MillionsAgainst,TWITTER,mamm.org,N,30.0,US,en,1081.0
275,1322604393334599680,KDanigall,20.0,9623.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12999.0
276,1323058034,Johanne31785773,19.0,1369.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18987.0
277,1323083590570287104,Q_May_007,23.0,2136.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25868.0
278,1323576878247088129,JontTrubek,11.0,413.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47356.0
279,1323747268013527041,NicolasPichot6,16.0,2052.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24361.0
280,1324336290159071232,MatthewWielicki,12.0,1456.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75088.0
281,1327390225664864256,GeorgiaStarNews,NaN,NaN,https://twitter.com/GeorgiaStarNews,TWITTER,theconnecticutstar.com,N,40.0,US,en,946.0
282,1327684758143381510,DanaMetcalfe5,17.0,1899.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30860.0
283,1328069024169779200,PecanC8,17.0,1082.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36035.0
284,1328396356910673920,woainewofficial,44.0,16889.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46865.0
285,1328486920477831169,PressPopulist,NaN,NaN,https://x.com/PressPopulist?s=20,TWITTER,politicalsignal.com,N,0.0,US,en,993.0
286,1328774855987171328,JCondamine,11.0,1498.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32480.0
287,1329171068196622337,leslibless,17.0,25300.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,369390.0
288,1329195462398603264,NewsSurvive,NaN,NaN,https://x.com/NewsSurvive?s=20,TWITTER,survivethenews.com,N,0.0,US,en,128.0
289,1330565616936345601,LD_Sceptics,33.0,5108.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30209.0
290,1330687838636048385,GeorgeFareed2,15.0,1408.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45993.0
291,1330801255673827328,peace86774949,18.0,1289.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32995.0
292,1330856211139284994,TEENSINTIMESTH,12.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3191.0
293,1330938379006042112,UW_Inter,NaN,NaN,https://twitter.com/UW_Inter,TWITTER,uwidata.com,N,20.0,US,en,10002.0
294,1332298716858904577,ZHICHENGO2O5,19.0,2269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27850.0
295,1335569586951950342,RealGeorgeWebb1,38.0,3814.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101106.0
296,1335753957998796801,ThePatsGazette,NaN,NaN,https://twitter.com/thepatsgazette,TWITTER,patriotsgazette.com,N,52.0,US,en,14005.0
297,1336733113322496000,Moms4Liberty,13.0,477.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157823.0
298,1337170804103065605,neverlandintl,26.0,1768.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15683.0
299,1337213656992526336,IndyBeginsAt220,36.0,2793.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30810.0
300,1337531542114078722,JovanHPulitzer,22.0,1645.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122960.0
301,1338050976125603842,goldrussh92,29.0,16894.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15897.0
302,1338580797977210880,NewsBecker,NaN,NaN,https://twitter.com/NewsBecker,TWITTER,beckernews.com,N,25.0,US,en,23497.0
303,1338719100260986880,khaleesi77777,15.0,1960.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13757.0
304,1339250806843850752,Baoliaogeming64,32.0,4475.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44319.0
305,1339362225203662851,men_odins,14.0,761.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23223.0
306,1339533541248385024,iyathoeungg,27.0,6178.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10448.0
307,1339665384723673088,SawyersGhost,23.0,1338.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13127.0
308,1340712447796113408,patrick_THFC,40.0,34177.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39455.0
309,1341044635196649485,doc_singing,16.0,960.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35512.0
310,1343972076701577217,AJuijn,23.0,2695.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16905.0
311,1344003242141900800,No3Mos,19.0,1795.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16547.0
312,1344356576786866176,RepMTG,44.0,168855.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3059070.0
313,1344401582557786113,nomandatesco,11.0,727.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26862.0
314,1344813752235880448,Frisky60AZ,30.0,2112.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9175.0
315,134555743,OneGreenPlanet,NaN,NaN,https://twitter.com/OneGreenPlanet,TWITTER,onegreenplanet.org,N,40.0,US,en,81508.0
316,1345735045382721536,LDN327,15.0,5217.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12485.0
317,1345739193721487362,SenTuberville,11.0,348.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48216.0
318,1346092383658774529,RealRawNews1,NaN,NaN,https://x.com/RealRawNews1?s=20,TWITTER,realrawnews.com,N,7.5,US,en,44065.0
319,1346873610875654147,SenatorHagerty,14.0,746.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38247.0
320,1347365630601617410,gc22gc,71.0,23462.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98423.0
321,1347700171698806790,Mayflower_21,15.0,481.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36538.0
322,1349136991078785025,DrShayPhD,15.0,1894.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122168.0
323,1349149096909668363,POTUS,27.0,141211.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34149414.0
324,1350207451161915394,bjyxEShouse,11.0,306.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3438.0
325,1350322950747037699,LinmoThailand,23.0,1311.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15152.0
326,1350612555035799553,HimalayaMayflo1,17.0,4643.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4546.0
327,1351443896799150080,Synchro2021,13.0,558.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78276.0
328,135189186,RedPill78,15.0,578.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98419.0
329,135246429,blckbxnews,26.0,4796.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85506.0
330,1353249650275307526,ITSFOR813,17.0,1484.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15920.0
331,1353317878737604610,nanavet3,25.0,1423.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65615.0
332,1355216628737339395,Concern70732755,14.0,5411.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89792.0
333,1355721251180961792,GuntherEagleman,30.0,12080.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,542993.0
334,1355951865196933122,Fleur50559050,20.0,7363.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14784.0
335,1356786368656138241,JamesTate121,12.0,1077.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56716.0
336,1357879150057455622,HeyLey98657471,18.0,1305.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7542.0
337,1358085883824640000,MaldonDonmal,87.0,23189.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22458.0
338,1359114643655036931,Russia_Main,NaN,NaN,https://twitter.com/Russia_Main,TWITTER,ru-main.ru,N,12.5,US,en,12.0
339,1359994684660088837,laura_7771,26.0,1838.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115679.0
340,1361744068066353156,SmilingOutrage,32.0,7170.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25680.0
341,1361826441785081856,DissocialSpace,21.0,1841.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35671.0
342,1363772105905627136,LBasemi,11.0,565.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8765.0
343,1364528297531506691,yejibyeol,33.0,3245.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9400.0
344,1364568384587898882,genspect,13.0,644.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39888.0
345,1366565625401909249,WallStreetSilv,12.0,38198.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200730.0
346,1366770426798481409,SANTADANCE_TH,19.0,908.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12282.0
347,1367531,FoxNews,15.0,4209.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24395539.0
348,1367735891423203329,boyuanarchive,18.0,2159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3270.0
349,1368467361058099200,RIKIMARU_TH,21.0,1219.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14757.0
350,1368483366543130624,alwayspptt,24.0,3751.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4500.0
351,1369113147815178241,carouru2,11.0,609.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9186.0
352,1370259486661767169,IdahoTribune,NaN,NaN,https://twitter.com/IdahoTribune,TWITTER,idahotribune.org,N,52.0,US,en,5522.0
353,1370436157742460931,JhWesten,11.0,477.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21289.0
354,1370652693430116355,LiuZhangTH,31.0,3465.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20694.0
355,1372391265988399106,UnsilencedOrg,14.0,682.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11657.0
356,1373478833232388102,Mika_THOfficial,18.0,903.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12193.0
357,1374732530683887616,ClaireBalan,11.0,426.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5549.0
358,1376150074611232774,mark89894,25.0,3213.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11915.0
359,1376613818835460098,flcapitalstar,NaN,NaN,https://twitter.com/flcapitalstar,TWITTER,theconnecticutstar.com,N,40.0,US,en,90.0
360,1376667454999564290,1984IsNow1776,13.0,758.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16011.0
361,1376757758171619336,K2_1230_,21.0,18563.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48414.0
362,1378021172219146242,KitKlarenberg,11.0,1607.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45219.0
363,1378199814458859523,XRPLion1,11.0,249.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33475.0
364,1379418918,TLAVagabond,13.0,509.0,https://twitter.com/TLAVagabond,TWITTER,thelastamericanvagabond.com,N,17.5,US,en,57385.0
365,1379904915863134213,ConservRoof,NaN,NaN,https://twitter.com/ConservRoof,TWITTER,conservativeroof.com,N,0.0,US,en,2022.0
366,1381175708316143619,beauty_gene_,11.0,949.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1237.0
367,1382346872400977922,oskepat_TH,16.0,641.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8600.0
368,1386013984122417153,ShenYunCreation,12.0,586.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3565.0
369,1386766191247695872,AntonioTweets2,17.0,1546.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31260.0
370,1387007530019164160,happyhbd__,19.0,8147.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12616.0
371,1388763492317024261,BanounHelene,27.0,6903.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59908.0
372,1389360201996832771,PapiTrumpo,37.0,40706.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1013972.0
373,1390217288205307904,PatrickCNFC,16.0,2125.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13743.0
374,1391903682191630338,svtcontents,33.0,4047.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157842.0
375,1391982721,DavidMusiker,19.0,2647.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17299.0
376,1392751392499015680,Patrick_pppatJP,14.0,551.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4583.0
377,1393227674684903428,V_its_me_,20.0,8147.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41403.0
378,1393629109314539525,usawirenews,NaN,NaN,https://twitter.com/usawirenews?lang=en,TWITTER,theusawire.com,N,50.0,US,en,453.0
